num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,133,19,17,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,16,30,6,Sat,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,58,21,4,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,222,17,2,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,35,21,7,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,162,18,8,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
2,Mobile,RoundTrip,52,28,14,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,64,20,17,Fri,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,46,23,9,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,89,21,14,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Mobile,RoundTrip,174,29,6,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,42,21,9,Sun,AKLKUL,Laos,0,0,0,8.83,0
1,Internet,OneWay,27,1,7,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,235,25,0,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,74,19,9,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,203,22,2,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,194,43,9,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
1,Mobile,RoundTrip,155,24,23,Mon,AKLKUL,Hungary,0,0,1,8.83,0
1,Mobile,RoundTrip,54,29,8,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,43,30,10,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,98,20,16,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,136,30,17,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,152,17,2,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,OneWay,12,1,19,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,26,39,6,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,57,30,15,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,70,22,5,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,156,63,15,Fri,AKLKUL,Portugal,0,0,0,8.83,0
2,Internet,RoundTrip,67,25,10,Fri,AKLKUL,Czech Republic,1,0,0,8.83,0
2,Internet,RoundTrip,146,22,22,Fri,AKLKUL,New Zealand,0,1,0,8.83,0
1,Internet,RoundTrip,26,31,14,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,162,22,10,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,207,27,4,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,9,20,2,Sun,AKLKUL,Netherlands,1,0,1,8.83,0
1,Internet,RoundTrip,82,17,9,Sun,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,60,20,5,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,66,22,17,Thu,AKLKUL,Singapore,1,0,0,8.83,0
1,Internet,RoundTrip,75,44,2,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,107,49,9,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,20,17,1,Tue,AKLKUL,Philippines,1,1,0,8.83,0
1,Internet,RoundTrip,146,21,6,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,24,18,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,204,20,13,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,82,23,11,Wed,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,98,29,9,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,14,18,11,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,164,37,19,Fri,AKLKUL,Ireland,1,0,1,8.83,0
2,Internet,RoundTrip,27,45,7,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,21,32,9,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,73,39,11,Sat,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,OneWay,29,1,2,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,28,37,21,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
3,Internet,RoundTrip,192,22,9,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
2,Mobile,RoundTrip,144,41,4,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,22,20,7,Thu,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,93,19,12,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,89,28,0,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,33,17,4,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,116,25,6,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,204,21,9,Thu,AKLKUL,India,0,0,0,8.83,0
1,Internet,RoundTrip,225,28,8,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
3,Internet,RoundTrip,145,34,4,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,151,28,14,Thu,AKLKUL,Netherlands,0,0,0,8.83,0
1,Internet,RoundTrip,36,29,16,Sat,AKLKUL,United States,0,0,0,8.83,0
1,Internet,RoundTrip,68,19,4,Tue,AKLKUL,United Kingdom,1,0,0,8.83,0
1,Internet,RoundTrip,45,36,6,Fri,AKLKUL,Singapore,0,0,0,8.83,0
3,Internet,RoundTrip,206,28,15,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,37,25,1,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,144,30,7,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,79,32,7,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,163,21,3,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
2,Mobile,RoundTrip,9,26,8,Fri,AKLKUL,Thailand,1,0,0,8.83,0
2,Internet,RoundTrip,28,22,16,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,102,37,9,Wed,AKLKUL,Cyprus,1,0,1,8.83,0
2,Internet,RoundTrip,121,27,5,Wed,AKLKUL,New Zealand,1,1,1,8.83,0
1,Mobile,RoundTrip,2,21,15,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,199,35,14,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,242,22,0,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,97,54,10,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,11,22,0,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,116,22,10,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,49,52,9,Sun,AKLKUL,Laos,1,0,0,8.83,0
1,Internet,RoundTrip,1,39,6,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
3,Internet,RoundTrip,233,29,8,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,105,21,8,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,16,18,6,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,2,27,14,Fri,AKLKUL,Saudi Arabia,1,1,0,8.83,0
1,Internet,RoundTrip,153,24,7,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,218,38,9,Wed,AKLKUL,India,1,0,1,8.83,0
1,Internet,RoundTrip,138,31,14,Wed,AKLKUL,Singapore,0,0,0,8.83,0
1,Internet,RoundTrip,32,42,17,Thu,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,108,17,4,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,163,28,21,Thu,AKLKUL,New Zealand,1,1,1,8.83,0
1,Mobile,RoundTrip,22,17,15,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,34,42,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
3,Internet,RoundTrip,52,21,15,Thu,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,113,18,8,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,32,25,13,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,90,24,8,Thu,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,44,64,7,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,71,32,6,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,170,23,4,Sat,AKLKUL,Malaysia,1,1,1,8.83,0
2,Mobile,RoundTrip,183,24,17,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,74,42,10,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,8,28,7,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,98,20,5,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,233,29,8,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,57,62,4,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Mobile,RoundTrip,209,27,2,Fri,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,175,22,1,Sat,AKLKUL,New Zealand,1,0,1,8.83,0
3,Internet,RoundTrip,68,18,13,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,86,20,12,Thu,AKLKUL,Singapore,1,0,1,8.83,0
1,Internet,RoundTrip,232,20,12,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,66,34,8,Sat,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,50,19,5,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,8,30,0,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,108,24,9,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,142,29,9,Wed,AKLKUL,New Zealand,1,1,1,8.83,0
3,Internet,RoundTrip,170,23,10,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,178,24,3,Mon,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,171,28,17,Mon,AKLKUL,Spain,1,0,0,8.83,0
1,Mobile,RoundTrip,45,63,8,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,215,19,15,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,23,29,2,Thu,AKLKUL,New Zealand,1,1,1,8.83,0
1,Mobile,RoundTrip,133,44,9,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,119,21,6,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,228,31,11,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,18,50,10,Sat,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,48,22,19,Tue,AKLKUL,United Kingdom,1,0,0,8.83,0
2,Internet,RoundTrip,124,19,5,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,160,22,18,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,126,21,12,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,208,22,3,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,40,53,3,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,11,60,19,Wed,AKLKUL,United Kingdom,1,1,1,8.83,0
3,Internet,RoundTrip,205,30,3,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,119,24,2,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,143,63,8,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,168,28,6,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,153,30,8,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,100,20,22,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,242,23,5,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,169,19,1,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,236,21,7,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,210,38,12,Mon,AKLKUL,Germany,1,1,1,8.83,0
1,Internet,RoundTrip,14,33,11,Mon,AKLKUL,New Zealand,1,1,1,8.83,0
1,Mobile,RoundTrip,48,21,11,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,196,23,0,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,78,36,2,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,23,33,9,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,229,17,8,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,88,18,7,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,192,17,1,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,154,24,6,Tue,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,12,35,15,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,35,22,7,Fri,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,32,18,4,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,90,28,13,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,60,26,8,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,28,30,8,Fri,AKLKUL,Vietnam,1,1,0,8.83,0
2,Internet,RoundTrip,84,17,23,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,179,47,6,Sat,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,19,42,4,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,73,20,6,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,116,63,4,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,74,29,0,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
1,Mobile,RoundTrip,61,31,1,Fri,AKLKUL,India,1,0,1,8.83,0
1,Internet,RoundTrip,8,20,8,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,233,21,12,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,20,17,20,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,27,29,8,Mon,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,212,19,3,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,87,17,15,Tue,AKLKUL,United Kingdom,0,0,0,8.83,0
1,Mobile,RoundTrip,180,56,7,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,110,29,11,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,166,21,22,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,15,40,1,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,181,18,21,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,38,32,0,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,188,19,16,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,165,17,9,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,150,22,4,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,15,62,4,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,109,20,5,Tue,AKLKUL,Singapore,1,0,1,8.83,0
1,Internet,RoundTrip,37,18,14,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,62,17,9,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,158,35,20,Tue,AKLKUL,Singapore,1,0,1,8.83,0
2,Internet,RoundTrip,90,20,5,Fri,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,238,17,14,Sat,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,203,36,22,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,146,38,2,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,123,30,7,Mon,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,22,23,3,Thu,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,21,42,19,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,33,47,12,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
2,Mobile,RoundTrip,124,17,8,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,162,18,7,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,71,19,1,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
2,Internet,RoundTrip,30,22,5,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,120,19,19,Sat,AKLKUL,United Kingdom,0,0,0,8.83,0
1,Internet,RoundTrip,198,32,4,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,172,64,12,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,97,32,2,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,21,1,9,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
2,Mobile,RoundTrip,35,31,5,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,53,28,4,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,85,20,22,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,110,23,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,141,25,22,Tue,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,120,22,7,Sun,AKLKUL,Malaysia,0,1,0,8.83,0
2,Internet,RoundTrip,84,23,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,104,41,22,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,52,25,10,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,165,24,12,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,21,24,6,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,173,37,5,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,154,36,7,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,168,23,7,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,241,25,23,Sun,AKLKUL,Netherlands,0,0,0,8.83,0
1,Internet,RoundTrip,134,27,18,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,144,35,7,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,193,43,20,Tue,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,49,61,21,Fri,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,43,35,10,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,63,21,23,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,101,22,9,Sat,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,186,42,3,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,33,19,16,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,69,18,18,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,67,19,0,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,115,37,7,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,198,36,4,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,133,20,8,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
3,Internet,RoundTrip,210,18,2,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,115,17,8,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,85,23,11,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,236,21,18,Wed,AKLKUL,Germany,0,0,0,8.83,0
1,Internet,RoundTrip,106,31,22,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,35,60,15,Fri,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,40,18,10,Sat,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,179,23,10,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,204,32,19,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,200,56,11,Sun,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,137,42,0,Fri,AKLKUL,New Zealand,1,1,0,8.83,0
1,Mobile,RoundTrip,33,37,6,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,245,17,9,Mon,AKLKUL,India,1,0,0,8.83,0
1,Internet,RoundTrip,168,62,3,Sat,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,90,22,5,Sat,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,230,39,0,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,77,26,13,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,157,37,7,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,103,17,3,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,152,26,5,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,242,17,1,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,35,19,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,164,50,12,Sun,AKLKUL,Germany,1,1,0,8.83,0
2,Internet,RoundTrip,234,23,9,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,45,27,12,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,1,26,2,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,85,33,17,Sun,AKLKUL,Oman,1,0,1,8.83,0
3,Internet,RoundTrip,89,17,14,Tue,AKLKUL,United Kingdom,0,0,1,8.83,0
1,Internet,RoundTrip,69,34,9,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
1,Mobile,RoundTrip,68,20,0,Sat,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,6,45,12,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,155,17,6,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,2,24,7,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,113,28,8,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,2,29,3,Sun,AKLKUL,Philippines,1,0,0,8.83,0
2,Internet,RoundTrip,43,19,8,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,75,18,8,Sat,AKLKUL,United Kingdom,1,1,1,8.83,0
1,Internet,RoundTrip,34,30,15,Fri,AKLKUL,Indonesia,1,0,1,8.83,0
2,Internet,RoundTrip,36,38,8,Fri,AKLKUL,Thailand,1,0,0,8.83,0
1,Internet,RoundTrip,89,29,9,Sun,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,88,18,4,Mon,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,162,20,21,Sun,AKLKUL,Spain,1,0,0,8.83,0
3,Internet,RoundTrip,164,35,12,Sun,AKLKUL,Germany,1,1,0,8.83,0
2,Internet,RoundTrip,111,22,12,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,9,47,11,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,38,17,5,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,80,25,13,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,6,19,10,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,128,37,8,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,206,29,22,Wed,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,188,23,5,Fri,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,200,21,15,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
3,Internet,RoundTrip,172,17,9,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,190,23,7,Thu,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,77,19,16,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,181,18,2,Fri,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,64,28,4,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
